BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1997;60755;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1998;61177;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1999;61541;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2000;61847;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2001;62258;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2002;62548;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2003;62964;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2004;63263;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2005;63706;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2006;64138;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2007;64909;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2008;65889;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2009;66522;Pers.;Personen;
