BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;3054;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;3127;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;3152;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;3214;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;3295;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;3351;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;3486;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;3528;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;3617;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;3645;Anz.;Anzahl;
3231;Au (SG);Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;3737;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;1867;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;1885;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;1898;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;1901;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;1958;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;2010;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;2079;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;2115;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;2162;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;2206;Anz.;Anzahl;
3232;Balgach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;2224;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;1564;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;1590;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;1639;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;1657;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;1669;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;1686;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;1690;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;1681;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;1686;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;1734;Anz.;Anzahl;
3233;Berneck;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;1728;Anz.;Anzahl;
3234;Diepoldsau;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;2247;Anz.;Anzahl;
3234;Diepoldsau;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;2284;Anz.;Anzahl;
3234;Diepoldsau;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;2459;Anz.;Anzahl;
3234;Diepoldsau;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;2544;Anz.;Anzahl;
3234;Diepoldsau;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;2507;Anz.;Anzahl;
3234;Diepoldsau;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;2554;Anz.;Anzahl;
3234;Diepoldsau;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;2567;Anz.;Anzahl;
3234;Diepoldsau;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;2586;Anz.;Anzahl;
