"Kanton (-) / Bezirk (>>) / Gemeinde (......)";"Gebäudekategorie";"Anzahl Zimmer";"Bauperiode";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"......3423 Niederhelfenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3423 Niederhelfenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1971-1980";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3423 Niederhelfenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3423 Niederhelfenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1991-2000";0;0;0;1;1;1;1;1;1;1;1;1;1
"......3423 Niederhelfenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3423 Niederhelfenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3423 Niederhelfenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3423 Niederhelfenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"1971-1980";1;1;1;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"1961-1970";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"Vor 1919";3;3;3;3;3;3;3;3;2;2;2;2;2
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"1919-1945";1;1;2;2;2;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"1946-1960";0;0;0;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"1961-1970";1;1;1;2;2;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"1971-1980";2;2;2;2;2;2;2;2;2;2;2;2;1
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"1991-2000";4;4;4;5;5;5;5;5;5;4;4;4;4
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"2001-2005";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"2006-2010";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"2011-2015";0;0;0;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Einfamilienhäuser";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;1;1
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"Vor 1919";9;9;9;9;9;9;9;9;9;9;8;8;8
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"1919-1945";2;2;3;3;3;3;3;3;3;3;3;3;3
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"1946-1960";3;3;3;2;2;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"1961-1970";4;4;4;5;5;5;5;5;5;5;5;5;5
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"1971-1980";10;10;10;11;11;11;11;11;11;11;11;10;10
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"1981-1990";8;8;8;8;8;8;8;8;8;8;8;8;8
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"1991-2000";7;7;7;7;7;7;7;7;7;7;7;7;7
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"2001-2005";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"2006-2010";7;7;7;7;7;7;7;7;7;7;7;7;7
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"2011-2015";0;0;0;5;6;7;6;6;6;6;6;6;7
"......3424 Oberbüren";"Einfamilienhäuser";"4 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;2;2;3;5;5
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"Vor 1919";30;30;31;32;32;32;32;31;32;31;30;30;29
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"1919-1945";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"1946-1960";8;8;8;10;10;10;10;10;10;10;10;10;10
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"1961-1970";20;19;19;20;20;20;20;20;20;20;20;20;20
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"1971-1980";34;34;34;39;39;38;38;38;38;38;38;38;38
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"1981-1990";39;39;39;44;44;44;44;44;44;44;44;44;44
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"1991-2000";31;32;32;35;35;35;35;35;35;35;35;35;35
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"2001-2005";17;17;17;17;17;17;17;18;18;18;18;17;17
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"2006-2010";37;38;38;38;38;38;38;38;37;37;37;37;37
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"2011-2015";0;1;2;3;11;13;13;13;13;13;13;12;12
"......3424 Oberbüren";"Einfamilienhäuser";"5 Zimmer";"2016-2022";0;0;0;0;0;0;4;6;11;11;15;16;19
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"Vor 1919";50;50;49;45;45;44;44;44;43;44;44;41;41
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"1919-1945";8;8;7;6;6;6;6;6;7;7;7;7;8
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"1946-1960";14;14;14;12;12;12;12;12;12;12;12;11;11
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"1961-1970";37;37;37;34;34;34;34;34;34;33;33;33;33
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"1971-1980";57;57;57;51;51;51;51;51;51;51;51;51;50
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"1981-1990";58;58;57;52;53;53;53;53;53;53;53;53;53
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"1991-2000";67;67;67;62;62;62;62;62;62;62;62;62;61
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"2001-2005";26;26;26;26;26;26;26;26;26;26;26;26;26
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"2006-2010";29;29;29;29;29;29;29;29;30;30;30;30;30
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"2011-2015";0;0;0;10;18;18;18;18;18;18;18;18;18
"......3424 Oberbüren";"Einfamilienhäuser";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;1;5;7;9;9;10;11
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"Vor 1919";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"1971-1980";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"1981-1990";4;4;4;4;4;4;4;4;4;5;5;5;5
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;1
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"Vor 1919";10;10;10;10;10;10;10;10;10;10;10;10;10
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"1919-1945";2;2;2;2;3;3;3;3;3;3;3;3;3
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"1961-1970";17;17;17;17;17;17;17;17;17;17;17;17;17
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"1971-1980";16;16;16;16;16;16;16;16;16;16;16;16;16
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"1981-1990";14;14;15;15;15;15;15;15;15;17;17;17;17
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"1991-2000";8;8;8;9;9;9;9;9;9;9;9;9;9
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"2001-2005";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"2006-2010";16;16;16;16;16;16;16;16;16;16;16;16;16
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"2011-2015";0;2;2;6;7;8;9;9;9;9;9;5;3
"......3424 Oberbüren";"Mehrfamilienhäuser";"2 Zimmer";"2016-2022";0;0;0;0;0;0;1;3;3;3;3;3;13
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"Vor 1919";21;21;21;21;21;21;21;21;20;20;21;21;21
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"1919-1945";5;5;5;5;5;5;5;5;5;5;5;5;5
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"1946-1960";12;12;12;12;12;12;11;11;11;11;11;12;12
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"1961-1970";23;23;23;23;23;23;23;23;23;23;23;23;23
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"1971-1980";36;36;36;36;36;36;36;36;36;36;36;36;36
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"1981-1990";20;20;20;20;20;20;20;20;20;21;21;21;21
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"1991-2000";43;43;43;44;44;44;44;44;44;44;44;44;43
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"2001-2005";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"2006-2010";15;15;15;15;15;15;15;15;15;15;15;15;15
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"2011-2015";0;6;6;18;21;25;24;24;24;24;24;20;20
"......3424 Oberbüren";"Mehrfamilienhäuser";"3 Zimmer";"2016-2022";0;0;0;0;0;0;5;9;26;26;34;34;47
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"Vor 1919";25;25;26;26;26;26;26;26;25;28;28;28;28
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"1919-1945";9;9;9;10;10;10;10;10;8;8;9;9;9
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"1946-1960";12;12;12;12;12;12;12;12;12;12;12;12;12
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"1961-1970";48;48;48;48;48;48;48;48;48;48;48;48;48
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"1971-1980";38;38;38;38;38;38;38;38;38;38;38;38;38
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"1981-1990";65;65;65;65;65;65;65;65;65;65;65;65;65
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"1991-2000";83;83;83;82;82;82;82;82;82;82;82;82;83
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"2001-2005";9;9;9;9;9;9;9;9;9;9;9;9;9
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"2006-2010";53;53;53;53;53;53;53;53;53;53;53;53;53
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"2011-2015";0;42;42;56;62;81;69;69;69;69;69;63;63
"......3424 Oberbüren";"Mehrfamilienhäuser";"4 Zimmer";"2016-2022";0;0;0;0;0;0;20;18;73;73;78;78;89
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"Vor 1919";16;16;16;16;16;16;16;16;16;17;17;17;17
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"1946-1960";3;3;3;3;3;3;2;2;2;2;2;2;2
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"1961-1970";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"1971-1980";14;14;14;14;14;14;14;14;14;14;14;14;14
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"1981-1990";15;15;15;15;15;15;15;15;15;16;16;16;16
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"1991-2000";33;33;33;34;34;34;34;34;34;34;34;34;34
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"2001-2005";5;5;5;5;5;5;5;5;5;5;5;5;5
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"2006-2010";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"2011-2015";0;1;1;1;1;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Mehrfamilienhäuser";"5 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;4;12;12;16;16
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"Vor 1919";5;5;5;5;5;5;5;5;5;4;5;5;5
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"1919-1945";3;3;3;4;3;3;3;3;3;3;4;4;4
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;1;1
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"1961-1970";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"1981-1990";6;6;7;7;4;4;4;4;4;4;4;4;4
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"1991-2000";1;1;1;1;1;1;1;1;1;1;1;1;2
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"2001-2005";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"2011-2015";0;0;0;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Mehrfamilienhäuser";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;2;2;2;2;2;2;2
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1971-1980";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"Vor 1919";5;5;5;5;5;5;5;5;5;5;5;5;5
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1919-1945";1;1;1;1;1;1;1;1;2;2;2;2;2
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1961-1970";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1971-1980";4;4;4;4;4;5;5;5;5;5;5;5;4
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1991-2000";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"Vor 1919";8;8;8;8;9;9;9;9;10;10;10;10;11
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1919-1945";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1946-1960";5;5;5;5;5;5;5;5;5;6;6;6;6
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1961-1970";6;6;6;6;6;6;6;6;6;6;6;6;6
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1971-1980";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1981-1990";12;12;12;12;12;12;12;12;12;12;12;12;12
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"1991-2000";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;4;4;4
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"Vor 1919";9;8;8;8;8;8;8;7;7;7;7;6;7
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1919-1945";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1946-1960";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1961-1970";6;6;7;7;7;7;7;7;7;7;7;7;7
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1971-1980";5;5;5;5;5;5;5;5;5;5;5;5;5
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1981-1990";17;17;17;17;17;17;17;17;18;18;18;18;18
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"1991-2000";10;10;10;10;10;10;10;10;10;10;10;10;10
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"2006-2010";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"2011-2015";0;0;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"4 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;4;4;5
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"Vor 1919";25;25;25;25;25;25;25;25;24;24;24;24;24
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1919-1945";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1946-1960";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1961-1970";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1971-1980";5;5;5;5;5;6;6;6;6;6;6;6;6
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1981-1990";7;8;8;8;8;8;8;8;9;8;8;8;8
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"1991-2000";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"2006-2010";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"2011-2015";0;0;0;1;1;1;1;1;1;1;1;1;1
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"5 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"Vor 1919";41;40;40;40;40;40;40;40;40;39;39;37;35
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1919-1945";8;8;8;8;8;8;8;8;8;8;7;7;7
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1946-1960";7;7;7;7;7;7;7;7;7;6;6;6;6
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1961-1970";7;7;7;7;7;7;7;7;7;7;7;7;7
"......3424 Oberbüren";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1971-1980";5;5;5;5;5;5;5;5;5;5;5;5;5
